CA	v	p	T	NOX	Soot	u'
1.33036	1.63227e-05	1.52332e+07	1207.91	3.10271e-05	8.28107e-06	2.6235
1.33524	1.63231e-05	1.52337e+07	1208.01	3.10642e-05	8.28819e-06	2.62358
1.3404	1.63235e-05	1.52343e+07	1208.12	3.11032e-05	8.2957e-06	2.62367
1.34563	1.63239e-05	1.52348e+07	1208.23	3.11428e-05	8.30333e-06	2.62375
1.35091	1.63243e-05	1.52354e+07	1208.33	3.11828e-05	8.31103e-06	2.62384
1.35632	1.63247e-05	1.5236e+07	1208.44	3.12237e-05	8.31893e-06	2.62392
1.36177	1.63251e-05	1.52365e+07	1208.55	3.12651e-05	8.32691e-06	2.62401
1.36705	1.63255e-05	1.52371e+07	1208.66	3.13051e-05	8.33465e-06	2.62411
1.3725	1.63259e-05	1.52377e+07	1208.77	3.13465e-05	8.34265e-06	2.62419
1.37769	1.63263e-05	1.52382e+07	1208.88	3.13859e-05	8.35026e-06	2.62428
1.38248	1.63267e-05	1.52388e+07	1208.98	3.14223e-05	8.35729e-06	2.62437
1.38767	1.63271e-05	1.52393e+07	1209.09	3.14617e-05	8.36491e-06	2.62446
1.39299	1.63275e-05	1.52398e+07	1209.2	3.15022e-05	8.37273e-06	2.62455
1.39861	1.6328e-05	1.52404e+07	1209.31	3.15449e-05	8.38101e-06	2.62465
1.40434	1.63284e-05	1.5241e+07	1209.43	3.15885e-05	8.38945e-06	2.62474
1.40939	1.63288e-05	1.52415e+07	1209.53	3.16269e-05	8.3969e-06	2.62483
1.41443	1.63292e-05	1.52421e+07	1209.64	3.16653e-05	8.40435e-06	2.62492
1.41944	1.63296e-05	1.52426e+07	1209.75	3.17034e-05	8.41173e-06	2.62501
1.42462	1.633e-05	1.52431e+07	1209.85	3.17429e-05	8.41939e-06	2.6251
1.42967	1.63304e-05	1.52436e+07	1209.96	3.17814e-05	8.42685e-06	2.62519
1.43435	1.63308e-05	1.52442e+07	1210.06	3.1817e-05	8.43376e-06	2.62528
1.4391	1.63312e-05	1.52447e+07	1210.16	3.18533e-05	8.44079e-06	2.62538
1.44366	1.63316e-05	1.52451e+07	1210.25	3.1888e-05	8.44754e-06	2.62546
1.44841	1.6332e-05	1.52456e+07	1210.35	3.19243e-05	8.45458e-06	2.62555
1.45347	1.63324e-05	1.52461e+07	1210.45	3.19629e-05	8.46207e-06	2.62563
1.45835	1.63328e-05	1.52466e+07	1210.56	3.20002e-05	8.46932e-06	2.62572
1.46323	1.63332e-05	1.52471e+07	1210.66	3.20374e-05	8.47657e-06	2.6258
1.4683	1.63336e-05	1.52476e+07	1210.76	3.20761e-05	8.4841e-06	2.62589
1.47331	1.6334e-05	1.52481e+07	1210.86	3.21145e-05	8.49157e-06	2.62598
1.47797	1.63344e-05	1.52486e+07	1210.96	3.21501e-05	8.49852e-06	2.62607
1.48268	1.63348e-05	1.5249e+07	1211.06	3.2186e-05	8.50553e-06	2.62615
1.4876	1.63352e-05	1.52495e+07	1211.17	3.22236e-05	8.51287e-06	2.62625
1.49263	1.63356e-05	1.525e+07	1211.27	3.2262e-05	8.52037e-06	2.62634
1.4977	1.6336e-05	1.52505e+07	1211.37	3.23008e-05	8.52796e-06	2.62643
1.50283	1.63365e-05	1.5251e+07	1211.48	3.234e-05	8.53562e-06	2.62652
1.50812	1.63369e-05	1.52515e+07	1211.59	3.23805e-05	8.54354e-06	2.62661
1.51346	1.63374e-05	1.5252e+07	1211.7	3.24214e-05	8.55155e-06	2.62671
1.51875	1.63378e-05	1.52526e+07	1211.81	3.24619e-05	8.55948e-06	2.6268
1.52387	1.63383e-05	1.52531e+07	1211.92	3.2501e-05	8.56716e-06	2.6269
1.52873	1.63387e-05	1.52536e+07	1212.02	3.25382e-05	8.57445e-06	2.62699
1.53374	1.63391e-05	1.5254e+07	1212.13	3.25766e-05	8.58197e-06	2.62708
1.53865	1.63395e-05	1.52545e+07	1212.23	3.26142e-05	8.58934e-06	2.62717
1.54341	1.63399e-05	1.5255e+07	1212.33	3.26506e-05	8.59647e-06	2.62725
1.54826	1.63404e-05	1.52554e+07	1212.43	3.26878e-05	8.60376e-06	2.62734
1.55328	1.63408e-05	1.52559e+07	1212.53	3.27262e-05	8.6113e-06	2.62743
1.55814	1.63412e-05	1.52564e+07	1212.64	3.27634e-05	8.6186e-06	2.62753
1.56322	1.63417e-05	1.52568e+07	1212.74	3.28024e-05	8.62624e-06	2.62761
1.56824	1.63421e-05	1.52573e+07	1212.85	3.28409e-05	8.6338e-06	2.62771
1.57377	1.63426e-05	1.52578e+07	1212.96	3.28833e-05	8.64214e-06	2.6278
1.57917	1.63431e-05	1.52583e+07	1213.07	3.29248e-05	8.65028e-06	2.6279
1.58478	1.63436e-05	1.52588e+07	1213.18	3.29679e-05	8.65876e-06	2.62799
1.59032	1.63441e-05	1.52593e+07	1213.3	3.30104e-05	8.66713e-06	2.62809
1.59578	1.63446e-05	1.52598e+07	1213.41	3.30524e-05	8.67538e-06	2.62819
1.60124	1.63451e-05	1.52603e+07	1213.53	3.30943e-05	8.68364e-06	2.62829
1.60686	1.63456e-05	1.52608e+07	1213.64	3.31374e-05	8.69213e-06	2.62839
1.61264	1.63461e-05	1.52614e+07	1213.76	3.31817e-05	8.70087e-06	2.62849
1.61767	1.63465e-05	1.52619e+07	1213.87	3.32203e-05	8.70848e-06	2.62859
1.6227	1.6347e-05	1.52623e+07	1213.98	3.32588e-05	8.71608e-06	2.62868
1.6278	1.63475e-05	1.52628e+07	1214.09	3.32979e-05	8.72378e-06	2.62878
1.63297	1.63479e-05	1.52633e+07	1214.19	3.33376e-05	8.73159e-06	2.62888
1.63793	1.63484e-05	1.52637e+07	1214.3	3.33757e-05	8.73909e-06	2.62896
1.64318	1.63489e-05	1.52642e+07	1214.41	3.34161e-05	8.74702e-06	2.62906
1.64867	1.63494e-05	1.52647e+07	1214.52	3.34584e-05	8.75534e-06	2.62916
1.65416	1.63499e-05	1.52651e+07	1214.63	3.35007e-05	8.76366e-06	2.62925
1.6594	1.63504e-05	1.52656e+07	1214.74	3.35411e-05	8.77161e-06	2.62934
1.66489	1.63509e-05	1.52661e+07	1214.86	3.35835e-05	8.77994e-06	2.62944
1.67057	1.63514e-05	1.52666e+07	1214.97	3.36273e-05	8.78857e-06	2.62953
1.67606	1.63519e-05	1.52671e+07	1215.09	3.36696e-05	8.79691e-06	2.62963
1.68155	1.63525e-05	1.52675e+07	1215.2	3.3712e-05	8.80525e-06	2.62972
1.68677	1.6353e-05	1.5268e+07	1215.31	3.37522e-05	8.81318e-06	2.62981
1.69217	1.63535e-05	1.52685e+07	1215.43	3.37939e-05	8.82138e-06	2.62991
1.69739	1.6354e-05	1.52689e+07	1215.54	3.38342e-05	8.82931e-06	2.63
1.70252	1.63545e-05	1.52694e+07	1215.64	3.38738e-05	8.8371e-06	2.63009
1.70748	1.63549e-05	1.52698e+07	1215.75	3.3912e-05	8.84463e-06	2.63018
1.71227	1.63554e-05	1.52703e+07	1215.85	3.39491e-05	8.85191e-06	2.63026
1.71707	1.63559e-05	1.52707e+07	1215.95	3.39861e-05	8.85919e-06	2.63035
1.72194	1.63563e-05	1.52711e+07	1216.06	3.40238e-05	8.8666e-06	2.63044
1.72709	1.63568e-05	1.52715e+07	1216.16	3.40637e-05	8.87443e-06	2.63053
1.7318	1.63573e-05	1.52719e+07	1216.26	3.41001e-05	8.88159e-06	2.63061
1.73686	1.63578e-05	1.52723e+07	1216.37	3.41392e-05	8.88929e-06	2.63069
1.74223	1.63583e-05	1.52728e+07	1216.48	3.41808e-05	8.89748e-06	2.63079
1.74749	1.63588e-05	1.52732e+07	1216.58	3.42215e-05	8.9055e-06	2.63088
1.75275	1.63593e-05	1.52736e+07	1216.69	3.42623e-05	8.91353e-06	2.63097
1.7579	1.63598e-05	1.5274e+07	1216.8	3.43021e-05	8.9214e-06	2.63105
1.76295	1.63603e-05	1.52745e+07	1216.91	3.43412e-05	8.9291e-06	2.63114
1.7681	1.63609e-05	1.52749e+07	1217.02	3.4381e-05	8.93696e-06	2.63123
1.77349	1.63614e-05	1.52753e+07	1217.13	3.44227e-05	8.94519e-06	2.63132
1.77876	1.63619e-05	1.52757e+07	1217.24	3.44635e-05	8.95324e-06	2.63142
1.78347	1.63624e-05	1.52762e+07	1217.34	3.45e-05	8.96043e-06	2.6315
1.78817	1.63629e-05	1.52766e+07	1217.44	3.45365e-05	8.96762e-06	2.63159
1.79288	1.63633e-05	1.52769e+07	1217.54	3.45729e-05	8.9748e-06	2.63168
1.7977	1.63638e-05	1.52773e+07	1217.64	3.46103e-05	8.98215e-06	2.63176
1.80219	1.63643e-05	1.52777e+07	1217.74	3.46451e-05	8.98901e-06	2.63183
1.80669	1.63647e-05	1.52781e+07	1217.83	3.46799e-05	8.99587e-06	2.63191
1.81152	1.63652e-05	1.52784e+07	1217.93	3.47174e-05	9.00325e-06	2.63199
1.81648	1.63657e-05	1.52788e+07	1218.03	3.47558e-05	9.01083e-06	2.63208
1.82119	1.63662e-05	1.52792e+07	1218.13	3.47923e-05	9.01803e-06	2.63216
1.82589	1.63667e-05	1.52795e+07	1218.23	3.48287e-05	9.02523e-06	2.63224
1.83087	1.63672e-05	1.52799e+07	1218.33	3.48672e-05	9.03284e-06	2.63232
1.83584	1.63677e-05	1.52803e+07	1218.43	3.49058e-05	9.04046e-06	2.6324
1.84067	1.63682e-05	1.52806e+07	1218.53	3.49431e-05	9.04785e-06	2.63248
1.8455	1.63687e-05	1.5281e+07	1218.63	3.49805e-05	9.05525e-06	2.63256
1.85065	1.63693e-05	1.52814e+07	1218.73	3.50204e-05	9.06313e-06	2.63262
1.85598	1.63698e-05	1.52817e+07	1218.84	3.50617e-05	9.07131e-06	2.6327
1.86132	1.63704e-05	1.52821e+07	1218.95	3.51031e-05	9.0795e-06	2.63279
1.86645	1.63709e-05	1.52825e+07	1219.05	3.51429e-05	9.08738e-06	2.63288
1.87159	1.63714e-05	1.52829e+07	1219.16	3.51828e-05	9.09527e-06	2.63295
1.87694	1.6372e-05	1.52833e+07	1219.27	3.52242e-05	9.10348e-06	2.63303
1.88229	1.63726e-05	1.52837e+07	1219.38	3.52656e-05	9.11169e-06	2.63311
1.8879	1.63732e-05	1.5284e+07	1219.49	3.53089e-05	9.1203e-06	2.63318
1.8935	1.63738e-05	1.52844e+07	1219.6	3.53522e-05	9.1289e-06	2.63326
1.89911	1.63744e-05	1.52848e+07	1219.71	3.53955e-05	9.13751e-06	2.63333
1.90442	1.63749e-05	1.52852e+07	1219.82	3.54365e-05	9.14566e-06	2.63341
1.90945	1.63755e-05	1.52856e+07	1219.93	3.54754e-05	9.15339e-06	2.63349
1.91448	1.6376e-05	1.52859e+07	1220.03	3.55143e-05	9.1611e-06	2.63357
1.91951	1.63765e-05	1.52863e+07	1220.13	3.55531e-05	9.16881e-06	2.63364
1.92487	1.63771e-05	1.52866e+07	1220.24	3.55945e-05	9.17703e-06	2.63372
1.92988	1.63777e-05	1.5287e+07	1220.34	3.56332e-05	9.18471e-06	2.63379
1.93489	1.63782e-05	1.52874e+07	1220.45	3.56719e-05	9.1924e-06	2.63387
1.9399	1.63788e-05	1.52877e+07	1220.55	3.57107e-05	9.20009e-06	2.63394
1.94491	1.63793e-05	1.5288e+07	1220.65	3.57495e-05	9.20777e-06	2.63401
1.94992	1.63799e-05	1.52884e+07	1220.75	3.57883e-05	9.21546e-06	2.63409
1.95492	1.63804e-05	1.52887e+07	1220.85	3.5827e-05	9.22315e-06	2.63416
1.95993	1.6381e-05	1.5289e+07	1220.95	3.58658e-05	9.23084e-06	2.63423
1.96494	1.63815e-05	1.52894e+07	1221.05	3.59046e-05	9.23853e-06	2.6343
1.96995	1.63821e-05	1.52897e+07	1221.15	3.59434e-05	9.24623e-06	2.63437
1.97496	1.63826e-05	1.529e+07	1221.26	3.59822e-05	9.25392e-06	2.63444
1.97997	1.63832e-05	1.52903e+07	1221.36	3.6021e-05	9.26162e-06	2.63451
1.98497	1.63837e-05	1.52907e+07	1221.46	3.60597e-05	9.26931e-06	2.63457
1.98998	1.63843e-05	1.5291e+07	1221.56	3.60985e-05	9.277e-06	2.63464
1.99499	1.63849e-05	1.52913e+07	1221.66	3.61373e-05	9.28469e-06	2.63471
2	1.63854e-05	1.52916e+07	1221.76	3.61761e-05	9.29238e-06	2.63477
2.00526	1.6386e-05	1.52919e+07	1221.86	3.62168e-05	9.30046e-06	2.63484
2.01029	1.63866e-05	1.52922e+07	1221.96	3.62557e-05	9.30817e-06	2.6349
2.01529	1.63871e-05	1.52925e+07	1222.06	3.62944e-05	9.31584e-06	2.63497
2.02031	1.63877e-05	1.52928e+07	1222.16	3.63333e-05	9.32355e-06	2.63503
2.02516	1.63883e-05	1.52932e+07	1222.26	3.63709e-05	9.33099e-06	2.63509
2.03032	1.63888e-05	1.52935e+07	1222.36	3.64108e-05	9.3389e-06	2.63515
2.0357	1.63895e-05	1.52937e+07	1222.46	3.64524e-05	9.34716e-06	2.63521
2.04086	1.63901e-05	1.5294e+07	1222.56	3.64923e-05	9.35507e-06	2.63526
2.04591	1.63906e-05	1.52943e+07	1222.66	3.65314e-05	9.36281e-06	2.63532
2.05118	1.63912e-05	1.52946e+07	1222.76	3.65722e-05	9.3709e-06	2.63538
2.0562	1.63918e-05	1.52949e+07	1222.86	3.6611e-05	9.37859e-06	2.63544
2.06122	1.63924e-05	1.52952e+07	1222.96	3.66497e-05	9.38628e-06	2.6355
2.06656	1.6393e-05	1.52955e+07	1223.06	3.66909e-05	9.39445e-06	2.63556
2.07183	1.63936e-05	1.52958e+07	1223.17	3.67316e-05	9.40253e-06	2.63562
2.07723	1.63943e-05	1.52961e+07	1223.27	3.67732e-05	9.41079e-06	2.63567
2.0823	1.63949e-05	1.52964e+07	1223.37	3.68123e-05	9.41856e-06	2.63573
2.08731	1.63954e-05	1.52967e+07	1223.47	3.68509e-05	9.42623e-06	2.63579
2.0925	1.63961e-05	1.52969e+07	1223.57	3.68909e-05	9.43416e-06	2.63584
2.09771	1.63967e-05	1.52972e+07	1223.67	3.69311e-05	9.44214e-06	2.6359
2.10284	1.63973e-05	1.52975e+07	1223.76	3.69706e-05	9.44997e-06	2.63595
2.10794	1.63979e-05	1.52978e+07	1223.86	3.70098e-05	9.45776e-06	2.636
2.11315	1.63985e-05	1.5298e+07	1223.96	3.705e-05	9.46573e-06	2.63605
2.1184	1.63991e-05	1.52983e+07	1224.06	3.70903e-05	9.47374e-06	2.63611
2.12381	1.63998e-05	1.52985e+07	1224.16	3.71319e-05	9.482e-06	2.63615
2.1289	1.64004e-05	1.52988e+07	1224.26	3.7171e-05	9.48978e-06	2.6362
2.13435	1.6401e-05	1.52991e+07	1224.36	3.72129e-05	9.49809e-06	2.63626
2.13979	1.64017e-05	1.52993e+07	1224.46	3.72547e-05	9.5064e-06	2.63631
2.14524	1.64023e-05	1.52996e+07	1224.57	3.72965e-05	9.51471e-06	2.63636
2.15113	1.6403e-05	1.52998e+07	1224.67	3.73417e-05	9.5237e-06	2.6364
2.15657	1.64037e-05	1.53001e+07	1224.77	3.73834e-05	9.53201e-06	2.63645
2.16188	1.64043e-05	1.53004e+07	1224.88	3.7424e-05	9.54009e-06	2.63651
2.16718	1.6405e-05	1.53006e+07	1224.98	3.74647e-05	9.54817e-06	2.63656
2.17262	1.64057e-05	1.53009e+07	1225.08	3.75063e-05	9.55645e-06	2.6366
2.1781	1.64063e-05	1.53011e+07	1225.18	3.75483e-05	9.56478e-06	2.63664
2.18355	1.6407e-05	1.53014e+07	1225.28	3.759e-05	9.57306e-06	2.6367
2.18888	1.64076e-05	1.53016e+07	1225.38	3.76308e-05	9.58116e-06	2.63674
2.19429	1.64083e-05	1.53019e+07	1225.48	3.76722e-05	9.58938e-06	2.63678
2.19952	1.6409e-05	1.53021e+07	1225.58	3.77123e-05	9.59732e-06	2.63683
2.20462	1.64096e-05	1.53023e+07	1225.68	3.77513e-05	9.60506e-06	2.63687
2.20972	1.64102e-05	1.53026e+07	1225.77	3.77903e-05	9.6128e-06	2.63692
2.21482	1.64109e-05	1.53028e+07	1225.87	3.78293e-05	9.62053e-06	2.63696
2.22009	1.64115e-05	1.5303e+07	1225.96	3.78696e-05	9.62852e-06	2.63699
2.22539	1.64122e-05	1.53032e+07	1226.06	3.79102e-05	9.63657e-06	2.63703
2.23039	1.64128e-05	1.53034e+07	1226.15	3.79484e-05	9.64415e-06	2.63706
2.23532	1.64134e-05	1.53036e+07	1226.24	3.79861e-05	9.65163e-06	2.63711
2.24029	1.6414e-05	1.53038e+07	1226.33	3.8024e-05	9.65915e-06	2.63716
2.24522	1.64147e-05	1.5304e+07	1226.42	3.80617e-05	9.66663e-06	2.63719
2.25003	1.64153e-05	1.53042e+07	1226.51	3.80984e-05	9.67391e-06	2.63723
2.2552	1.64159e-05	1.53044e+07	1226.61	3.81378e-05	9.68175e-06	2.63727
2.26045	1.64166e-05	1.53046e+07	1226.7	3.81778e-05	9.68969e-06	2.63731
2.26544	1.64172e-05	1.53048e+07	1226.79	3.82159e-05	9.69727e-06	2.63735
2.27048	1.64179e-05	1.5305e+07	1226.88	3.82542e-05	9.70489e-06	2.63738
2.27554	1.64185e-05	1.53052e+07	1226.98	3.82928e-05	9.71257e-06	2.63742
2.28075	1.64192e-05	1.53054e+07	1227.07	3.83324e-05	9.72046e-06	2.63745
2.28578	1.64198e-05	1.53055e+07	1227.16	3.83707e-05	9.72808e-06	2.63749
2.29089	1.64205e-05	1.53057e+07	1227.25	3.84095e-05	9.73581e-06	2.63751
2.29606	1.64212e-05	1.53059e+07	1227.34	3.84489e-05	9.74365e-06	2.63755
2.3012	1.64218e-05	1.53061e+07	1227.44	3.84879e-05	9.75143e-06	2.63758
2.30583	1.64224e-05	1.53063e+07	1227.52	3.8523e-05	9.75844e-06	2.63761
2.31052	1.6423e-05	1.53065e+07	1227.61	3.85586e-05	9.76553e-06	2.63764
2.31521	1.64236e-05	1.53066e+07	1227.69	3.85941e-05	9.77263e-06	2.63768
2.3201	1.64243e-05	1.53068e+07	1227.78	3.86312e-05	9.78002e-06	2.63771
2.32517	1.64249e-05	1.53069e+07	1227.87	3.86696e-05	9.78769e-06	2.63774
2.33036	1.64256e-05	1.53071e+07	1227.96	3.8709e-05	9.79555e-06	2.63776
2.33536	1.64263e-05	1.53072e+07	1228.05	3.87469e-05	9.80312e-06	2.63779
2.34021	1.64269e-05	1.53074e+07	1228.13	3.87837e-05	9.81047e-06	2.63781
2.34503	1.64275e-05	1.53076e+07	1228.22	3.88202e-05	9.81776e-06	2.63784
2.34977	1.64282e-05	1.53077e+07	1228.31	3.88561e-05	9.82495e-06	2.63787
2.35442	1.64288e-05	1.53079e+07	1228.39	3.88913e-05	9.83198e-06	2.63789
2.35917	1.64294e-05	1.5308e+07	1228.47	3.89272e-05	9.83916e-06	2.63792
2.36413	1.64301e-05	1.53081e+07	1228.56	3.89647e-05	9.84667e-06	2.63794
2.36918	1.64307e-05	1.53083e+07	1228.64	3.90028e-05	9.85431e-06	2.63797
2.37427	1.64314e-05	1.53084e+07	1228.73	3.90413e-05	9.86202e-06	2.63798
2.37927	1.64321e-05	1.53085e+07	1228.82	3.90792e-05	9.86961e-06	2.63801
2.38445	1.64328e-05	1.53087e+07	1228.91	3.91183e-05	9.87745e-06	2.63804
2.38975	1.64335e-05	1.53088e+07	1229	3.91584e-05	9.8855e-06	2.63807
2.39511	1.64342e-05	1.53089e+07	1229.09	3.91988e-05	9.89362e-06	2.63809
2.40037	1.64349e-05	1.53091e+07	1229.18	3.92386e-05	9.9016e-06	2.63811
2.40567	1.64356e-05	1.53092e+07	1229.28	3.92786e-05	9.90965e-06	2.63813
2.41112	1.64364e-05	1.53093e+07	1229.37	3.93198e-05	9.91792e-06	2.63816
2.41634	1.64371e-05	1.53095e+07	1229.46	3.93591e-05	9.92583e-06	2.63818
2.4215	1.64378e-05	1.53096e+07	1229.55	3.93981e-05	9.93366e-06	2.6382
2.42691	1.64385e-05	1.53098e+07	1229.65	3.9439e-05	9.94186e-06	2.63823
2.43207	1.64392e-05	1.53099e+07	1229.74	3.9478e-05	9.9497e-06	2.63826
2.43665	1.64398e-05	1.531e+07	1229.82	3.95126e-05	9.95664e-06	2.63828
2.44168	1.64405e-05	1.53102e+07	1229.91	3.95505e-05	9.96426e-06	2.63831
2.4469	1.64413e-05	1.53103e+07	1230	3.959e-05	9.97217e-06	2.63833
2.45249	1.6442e-05	1.53104e+07	1230.09	3.96321e-05	9.98063e-06	2.63835
2.45791	1.64428e-05	1.53105e+07	1230.18	3.96732e-05	9.98886e-06	2.63837
2.46279	1.64434e-05	1.53106e+07	1230.27	3.97101e-05	9.99628e-06	2.63839
2.4675	1.64441e-05	1.53108e+07	1230.36	3.97458e-05	1.00034e-05	2.63842
2.47257	1.64448e-05	1.53109e+07	1230.45	3.97842e-05	1.00111e-05	2.63844
2.47733	1.64455e-05	1.5311e+07	1230.53	3.98202e-05	1.00183e-05	2.63846
2.48226	1.64462e-05	1.53111e+07	1230.62	3.98575e-05	1.00258e-05	2.63849
2.48759	1.64469e-05	1.53112e+07	1230.7	3.98978e-05	1.00339e-05	2.6385
2.4931	1.64477e-05	1.53112e+07	1230.8	3.99395e-05	1.00423e-05	2.63852
2.49844	1.64484e-05	1.53114e+07	1230.89	3.99799e-05	1.00504e-05	2.63855
2.50366	1.64491e-05	1.53115e+07	1230.98	4.00195e-05	1.00583e-05	2.63857
2.50883	1.64499e-05	1.53116e+07	1231.07	4.00587e-05	1.00662e-05	2.63859
2.51412	1.64506e-05	1.53117e+07	1231.16	4.00988e-05	1.00742e-05	2.63862
2.51888	1.64513e-05	1.53118e+07	1231.25	4.01349e-05	1.00815e-05	2.63864
2.52374	1.6452e-05	1.53119e+07	1231.34	4.01717e-05	1.00888e-05	2.63866
2.52881	1.64527e-05	1.5312e+07	1231.42	4.02101e-05	1.00965e-05	2.63869
2.53393	1.64534e-05	1.53121e+07	1231.51	4.0249e-05	1.01043e-05	2.63872
2.53878	1.64541e-05	1.53122e+07	1231.6	4.02858e-05	1.01117e-05	2.63874
2.54374	1.64548e-05	1.53122e+07	1231.68	4.03235e-05	1.01192e-05	2.63875
2.5486	1.64555e-05	1.53123e+07	1231.77	4.03604e-05	1.01266e-05	2.63878
2.55345	1.64562e-05	1.53124e+07	1231.85	4.03973e-05	1.0134e-05	2.63881
2.55847	1.64569e-05	1.53125e+07	1231.94	4.04355e-05	1.01416e-05	2.63884
2.56348	1.64577e-05	1.53126e+07	1232.02	4.04737e-05	1.01493e-05	2.63885
2.56833	1.64584e-05	1.53126e+07	1232.11	4.05107e-05	1.01567e-05	2.63888
2.57335	1.64591e-05	1.53127e+07	1232.2	4.05489e-05	1.01643e-05	2.63891
2.57837	1.64598e-05	1.53128e+07	1232.28	4.05872e-05	1.0172e-05	2.63893
2.58345	1.64606e-05	1.53129e+07	1232.37	4.06259e-05	1.01797e-05	2.63895
2.58853	1.64613e-05	1.53129e+07	1232.46	4.06646e-05	1.01875e-05	2.63897
2.59402	1.64621e-05	1.5313e+07	1232.55	4.07064e-05	1.01958e-05	2.63898
2.59982	1.64629e-05	1.5313e+07	1232.64	4.07506e-05	1.02047e-05	2.639
2.60562	1.64638e-05	1.53131e+07	1232.74	4.07948e-05	1.02136e-05	2.63902
2.61125	1.64646e-05	1.53131e+07	1232.84	4.08377e-05	1.02222e-05	2.63904
2.61658	1.64654e-05	1.53132e+07	1232.93	4.08783e-05	1.02303e-05	2.63905
2.62183	1.64662e-05	1.53133e+07	1233.02	4.09183e-05	1.02383e-05	2.63906
2.62687	1.64669e-05	1.53134e+07	1233.11	4.09567e-05	1.0246e-05	2.63907
2.6322	1.64677e-05	1.53134e+07	1233.2	4.09973e-05	1.02542e-05	2.63909
2.63746	1.64685e-05	1.53135e+07	1233.29	4.10373e-05	1.02622e-05	2.63912
2.64264	1.64692e-05	1.53135e+07	1233.38	4.10768e-05	1.02701e-05	2.63913
2.64734	1.64699e-05	1.53136e+07	1233.46	4.11127e-05	1.02773e-05	2.63915
2.6526	1.64707e-05	1.53136e+07	1233.55	4.11529e-05	1.02853e-05	2.63917
2.6583	1.64716e-05	1.53136e+07	1233.64	4.11964e-05	1.0294e-05	2.63918
2.6639	1.64724e-05	1.53137e+07	1233.73	4.12394e-05	1.03026e-05	2.63921
2.66923	1.64732e-05	1.53137e+07	1233.83	4.12803e-05	1.03108e-05	2.63923
2.6741	1.64739e-05	1.53138e+07	1233.91	4.13177e-05	1.03182e-05	2.63925
2.67889	1.64747e-05	1.53138e+07	1234	4.13544e-05	1.03256e-05	2.63927
2.68361	1.64754e-05	1.53139e+07	1234.08	4.13907e-05	1.03328e-05	2.63929
2.68863	1.64761e-05	1.53139e+07	1234.17	4.14292e-05	1.03405e-05	2.63931
2.69391	1.64769e-05	1.53139e+07	1234.25	4.14697e-05	1.03486e-05	2.63933
2.6991	1.64777e-05	1.5314e+07	1234.34	4.15096e-05	1.03565e-05	2.63934
2.70447	1.64785e-05	1.5314e+07	1234.43	4.15509e-05	1.03648e-05	2.63935
2.70975	1.64793e-05	1.5314e+07	1234.52	4.15916e-05	1.03729e-05	2.63937
2.71503	1.64801e-05	1.5314e+07	1234.61	4.16323e-05	1.0381e-05	2.63938
2.7204	1.6481e-05	1.5314e+07	1234.7	4.16738e-05	1.03892e-05	2.6394
2.726	1.64818e-05	1.53141e+07	1234.8	4.1717e-05	1.03978e-05	2.63942
2.73148	1.64827e-05	1.53141e+07	1234.89	4.17593e-05	1.04063e-05	2.63943
2.73674	1.64835e-05	1.53141e+07	1234.98	4.18e-05	1.04144e-05	2.63944
2.74211	1.64843e-05	1.53141e+07	1235.07	4.18415e-05	1.04226e-05	2.63946
2.74727	1.64851e-05	1.53141e+07	1235.16	4.18814e-05	1.04306e-05	2.63947
2.75254	1.64859e-05	1.53142e+07	1235.25	4.19222e-05	1.04387e-05	2.63949
2.75749	1.64867e-05	1.53142e+07	1235.34	4.19607e-05	1.04463e-05	2.63951
2.76244	1.64874e-05	1.53142e+07	1235.42	4.19991e-05	1.04539e-05	2.63953
2.76728	1.64882e-05	1.53142e+07	1235.51	4.20368e-05	1.04614e-05	2.63955
2.77203	1.64889e-05	1.53142e+07	1235.59	4.20738e-05	1.04687e-05	2.63956
2.77678	1.64897e-05	1.53143e+07	1235.67	4.21108e-05	1.0476e-05	2.63958
2.78174	1.64904e-05	1.53142e+07	1235.75	4.21495e-05	1.04836e-05	2.63959
2.7867	1.64912e-05	1.53142e+07	1235.84	4.21883e-05	1.04913e-05	2.63961
2.79155	1.6492e-05	1.53142e+07	1235.92	4.22263e-05	1.04988e-05	2.63963
2.79651	1.64928e-05	1.53142e+07	1236.01	4.22651e-05	1.05064e-05	2.63965
2.80148	1.64935e-05	1.53142e+07	1236.09	4.23041e-05	1.05141e-05	2.63966
2.80632	1.64943e-05	1.53142e+07	1236.17	4.2342e-05	1.05216e-05	2.63968
2.81129	1.64951e-05	1.53142e+07	1236.26	4.2381e-05	1.05293e-05	2.6397
2.81625	1.64959e-05	1.53142e+07	1236.34	4.24199e-05	1.0537e-05	2.6397
2.82122	1.64967e-05	1.53142e+07	1236.43	4.24589e-05	1.05447e-05	2.63971
2.82605	1.64974e-05	1.53142e+07	1236.51	4.24969e-05	1.05522e-05	2.63972
2.83117	1.64982e-05	1.53142e+07	1236.59	4.25372e-05	1.05601e-05	2.63973
2.83628	1.6499e-05	1.53141e+07	1236.68	4.25774e-05	1.05681e-05	2.63975
2.8414	1.64999e-05	1.53141e+07	1236.77	4.26177e-05	1.0576e-05	2.63976
2.84635	1.65007e-05	1.53141e+07	1236.85	4.26568e-05	1.05838e-05	2.63978
